"Fault_Type","Temperature","Pressure","Voltage","FFT_Temp_0","FFT_Vib_0","FFT_Pres_0","FFT_Vib_2","FFT_Temp_5","FFT_Vib_5","FFT_Pres_5","FFT_Temp_6","FFT_Vib_6","FFT_Pres_6","FFT_Temp_7","FFT_Vib_7","FFT_Pres_7","FFT_Temp_8","FFT_Pres_8","FFT_Temp_9","FFT_Vib_9","FFT_Pres_9","Avg_Sensor","Ratio_Flow_Pressure","Ratio_Current_Voltage","Min_Sensor"
"Normal",-0.262144675143716,-1.14586081003027,-0.155052537889177,-0.0408345595067588,0.29422917153624,0.0723300807695221,1.17719146114921,0.62784331184826,-0.121245642964095,0.0809175586293663,-0.798376096097391,-0.499907110387276,0.638762584615967,0.885979059083894,-0.488336307098974,1.03906771898729,0.180088207080853,2.42552475049573,-0.343376820768306,1.58201647371738,1.36653617367735,-1.11236826254216,-0.120498053848186,-1.77284204977339,1.53305944062188
"Normal",-0.802787447720789,-1.09275355931458,-1.55214664983072,-0.0458619219952696,0.353997828502282,-0.00816568409637739,1.17350363636768,0.671744179601873,0.103732915217267,-0.368759881999953,-0.833230517253408,-0.544296210121498,0.371984279962427,0.889450887079403,-0.704262801528383,0.648544076454024,0.159397863733308,2.0177752461841,-0.37226298996869,1.6115126189515,1.92885151376369,-1.46035692908147,1.3909792607999,1.2048482098465,1.49513307784134
"Normal",-0.72015333808049,0.158632971720472,-0.991292278454651,-0.0209068129460703,-0.00837802498016761,0.762821823281858,-0.956189951320062,-0.591584501346256,-0.880636342064586,-0.526591272941108,0.553051670093932,1.04677624135665,0.326485685843534,1.23265001683391,-0.602974401216896,-1.27436767597817,-0.96720862176378,-0.435698381281466,0.0334021135978931,0.546626218748691,2.33588968987652,-1.04551765831118,0.160932618474235,-0.555823278487694,1.15640136206571
"Normal",-0.619310474042676,1.24200842116869,-0.40644059272955,0.0634678702470573,-0.1867013447203,0.634646322493806,-0.254473662794875,-1.1573383711091,-0.910868350858371,-1.14791046192617,1.04978120929032,1.70425969644049,1.2225868009084,0.349992934451297,-0.683901567387191,-1.57059616454172,-0.0808922235029705,-0.791639947159938,-0.891142831712212,-0.114802679538639,1.44598642494404,0.0308457043834249,0.159651166513412,-0.15661263400553,-0.0493325230945207
"Normal",-0.903705825271531,1.50912545170201,1.30187021163673,-0.0814340732327222,-0.41026794832845,0.475538305816274,0.0045847364482978,0.108001272189604,-0.710333556479158,-0.353791441787505,1.54855006109945,1.5045653718238,0.662160916133415,-0.241952817361323,0.212143181998995,-0.729295223862675,-0.32729419603926,0.371517605531736,0.591929774347817,0.0163488083348571,1.20069435247921,1.79873749857897,-0.723119326482509,1.20149323477087,-0.353447339007715
"Normal",0.139517224939844,-0.00658000886562288,-1.19309632562421,-0.0962627671522631,-0.173096274267835,0.337843301537344,1.17852440377258,-0.550902340975938,-0.446360482475672,0.17618264504118,1.87330203732739,0.17232160569241,1.32863290353426,-0.896846528359245,1.11354242078813,-1.1227573065111,0.123374038851839,-0.0152210559529969,0.888186616740276,-1.05007642090173,2.19087204946184,-1.17544130919555,-2.27694016186991,1.17975879528707,-0.979210735325353
"Normal",-0.0428907083923564,0.120196028169007,1.26852372154423,-0.0131094104537257,0.10083019176299,0.201134828599293,1.63072684103963,0.175224832871807,-0.98527903860141,-0.587518604652367,0.97450754027572,1.47534156952228,0.331641472901659,-1.21173835892894,0.416788917028743,-0.131014819599173,1.02146700965589,-1.03603803134302,1.43736609506718,-0.645359975099604,3.19300564344968,0.630658398073074,-0.609953098961216,-1.56330216527132,-0.964446477478329
"Normal",0.401778545604656,0.785272945884485,0.751249268455176,-0.117404363956526,0.27152409396436,0.252498393706522,1.17725922326988,1.08596858201625,-0.834943973332958,-0.874453408458434,0.123640647210665,0.837373999822655,0.0868010636640115,-1.07543488146342,-0.0704166139417181,0.0884500216064165,0.529869711838986,-0.896428667462329,0.322101563509593,0.139855374730313,2.97220850920672,0.800572726736324,0.26119487018211,-1.23791068167444,-0.727885771614592
"Normal",0.154693954027213,1.62207473285264,0.560914624220631,-0.123742502477136,0.36739853073475,0.161430199454607,0.74252091240568,1.03062151252738,-1.19583032490863,-1.00734269350525,0.128915872259373,0.95762448845505,0.195615270024628,-1.05826207398824,0.340504565468682,-0.187420336539193,0.593497885857751,-0.364898079264153,0.257112315167582,0.509689504165363,2.96449677195551,0.272641289890476,-1.14774020040989,-2.80918064927709,0.0749750425648296
"Normal",-1.27783504116712,1.78520649727124,2.39533918848204,-0.219571165904071,0.314463905554592,-0.0420842705703441,0.994192733916737,-0.62607501870005,-0.737756954618333,-0.229566433563278,-0.81330340861512,0.724444477709078,1.26856819835961,0.533955384338467,0.282459490644692,-0.00410487928584447,-0.114782053056086,-0.117122332699513,0.870196355876805,0.296819937681453,1.64798320438855,2.73676770171328,0.0464319796045772,0.363692777719258,-0.547887859356377
"Normal",-1.38577598229807,1.55761600247645,2.1884967064351,-0.188485791630911,0.217055789410132,-0.191244737967253,0.672647011715877,-0.897524493082674,-0.371097594382175,-1.06282887083381,-0.952868317736395,0.277189029737952,0.438849335184217,0.477873465604954,-0.0617848054791532,-1.13611754251476,0.202005975707556,-0.704846672545296,0.568657697717617,0.672095211778414,0.476767775396538,2.21101183374132,-0.58728414632114,0.0198882720381603,-0.733216837586987
"Normal",-1.63547319983633,0.34506490235882,-0.650041342375379,-0.230026220413212,0.482062247125156,-0.226946565477991,0.343441060915741,-1.22544360537565,0.626428095367724,-0.863386000173923,-1.24711436850837,-0.835508460908259,0.475388148048699,0.026580678361605,0.635399184265224,-1.00617641760935,-0.0971541159320116,-0.970283025675941,1.02151666460113,-0.53451503590933,0.26981454664216,-0.765531387301797,0.10208648616415,-0.0637886803597545,-0.0623473974247597
"Normal",-0.853553627215339,-1.13538078791422,1.63378886406654,-0.0428441369119502,0.466256122405126,-0.181463423687108,0.413129795149849,0.409102523416948,0.685924817068653,-0.609301293650823,-0.486608316733151,-0.849990636287932,0.355475082547411,0.027713015692526,0.694997689167802,-1.1525681327233,-0.214605099847745,-0.77693380452946,0.0647337546626296,-0.484321610760403,0.353868874136819,0.597154770898815,-0.660387426048958,-0.352523428990928,-0.0141498262131447
"Normal",-0.132606822138068,-1.48544787486795,0.522031258154058,-0.0607196153436543,0.689918024470896,-0.0338215864560696,0.250820275249322,-0.927101675063359,1.17409208503645,0.522944555722132,0.28414542013839,-0.513610239139229,-1.08348080768473,-0.00798967064667638,0.842194214119607,-0.694530584024489,0.764809834712095,-1.47883523183244,-0.462319634051915,-0.167871159587916,-0.548038707773658,0.0258636453912099,0.969334708386477,0.0887432407017622,1.4369105969222
"Normal",0.277280179145955,-1.40919250783105,-1.64394667667894,-0.0864306989773613,0.364038890090042,0.104523168054658,-0.382193755543405,-1.15162077130611,-0.0525678654464542,-0.249897534001641,0.0174672449888471,-1.01876918765636,-0.105040971988885,-0.189180509236561,1.92997089036416,-0.983428129540247,0.921459712014004,-0.441696358757104,-0.674399775914217,-1.46124190723341,-1.26912713175225,-1.60783845420904,0.500153603311602,1.21392832656416,1.32163007836697
"Normal",-0.39133008797735,-1.00348279272549,-0.139693850617956,-0.120956633612374,0.484639053690776,0.062846392520604,-0.904759868648639,-0.850126997195913,-0.506525713934586,-0.482718549952696,0.259586989596479,-0.489051042383249,0.117990903185972,-0.388321138379087,1.83385752504778,-0.667507960124098,0.696894357645538,-0.511997138334633,-0.66587589437149,-1.24849883590502,-1.00444289764399,-1.05591041342084,-0.321318523007701,-1.54379201213989,0.786908273054114
"Normal",-0.973311303083913,-0.22530685494711,-0.774688526086469,-0.155781829297752,0.402142305755326,0.0506461396351692,-0.603953011372126,-1.15423403419016,-0.81705635570079,-0.41456367867851,0.23792155628749,-0.111622065132416,0.0986265294503777,0.000444690654347927,1.48049637411575,-0.697122515422432,0.306630711311082,-0.428527118279025,-0.363552527349142,-1.24091325014771,-0.909069356142609,-0.805086137443375,0.278552440886182,0.491010436238416,0.436074759974228
"Normal",-1.22553204717652,-0.0498113481965418,0.847182960815279,-0.099146821171224,0.444358219779737,0.00913019862050824,-0.542456469132864,-0.836922377105846,-0.975963648446495,-0.646486216862866,0.658217232707889,0.0228620550369043,-0.00907131643443885,0.236097317728056,1.38933840888552,-0.939946555509452,0.430392774230033,-0.206541723719344,-0.982428410832117,-1.39090164663487,-0.647114644289762,0.812585900689731,0.692486781393033,0.699388631882175,0.923222596683864
"Normal",-0.166991355820715,-0.11457731254927,-0.155798277991492,0.0499748881209357,0.33222864449871,-0.124318229063703,0.155734360756176,-0.655211712963801,0.203482587257488,-0.975582947382536,0.231087042172416,-0.694474143995511,-0.445456532171443,0.391329351815409,-1.17080653496239,-0.418579684372549,-0.725951493300226,-1.30766755271564,0.41153227763138,-0.12091738489963,0.859768538396686,0.103560116587914,1.15664656267249,0.42925951288957,0.330053115832275
"Normal",-0.859011996438443,-0.392641393159653,0.749334728135483,0.219895134373443,0.0851964614150702,-0.120822840281972,0.776768523165183,-0.34669431728856,-0.72638512595093,-0.956056485537101,-1.5191961432542,-1.87088593034882,-0.463545027291488,-1.44044778506809,-1.24897999333664,-0.419642667661864,1.23261764908096,-1.31543469851854,-1.4441004397462,-1.21847275858322,0.885905066718922,-0.0780736290389478,-1.18395643218301,-0.848769178879616,1.23771625812801
"Normal",-0.752035677414014,-0.382283383808079,0.375814799538744,0.170055593771397,0.282356120915851,-0.118474356235136,0.00800189507640582,0.0885237689089215,-0.994216642665518,-0.969175937191476,-1.79313939245988,-1.06233033637628,-0.446490008040344,-1.0445690155269,-0.660436963176495,-0.40251522039438,1.08388563102683,-1.33303803200918,-0.916985823504526,-0.510348107117699,0.896804633857671,-0.0369243822183122,-0.562976506100482,0.0989977639211047,0.704686227928734
"Normal",0.363006890824297,-1.02559552121944,0.366419689525043,0.182429156537119,-0.175435225408354,-0.0520462120848685,0.436336647247038,0.196574490109208,0.728981472735354,-0.598085136364736,-1.68919126629478,1.01288236952902,-0.861451403198891,-0.939555921402743,0.380908537335425,-0.615372609431513,0.958315791037959,-1.29808585235333,-1.00608097048456,0.0322923197079895,0.948249897990275,0.0607559288950915,-0.0276872225757499,0.368293521727212,-0.141590265376855
"Normal",0.436797906833788,-0.0035353122491612,0.0479506774034398,0.104026774397376,-0.581104826439861,0.0511992548364086,0.207061557023246,-0.617365082308196,1.80289440330396,-0.730407468193226,-1.08215735643706,2.52358121899783,0.622220590948509,0.0251803815449771,-1.40816708396988,0.0812252613651709,0.83286239884835,-0.0816686489764787,0.129734975792863,0.404156001448243,0.445078653479706,0.28795734639445,0.209814423676446,0.433497262085027,0.153843259042898
"Normal",-0.126084811343843,0.712245776509295,-0.108189609743008,0.185478318597178,-0.582784283100232,-0.0406173841694015,0.203069720298327,0.0939012085976273,1.80921614043439,-1.14720756012088,-0.562807257338754,2.51599300759149,0.0150188576698503,-0.219583975029433,-1.41307121057437,-0.414904179358039,-0.107389867347944,0.0587552132080436,1.00012950195774,0.398343045730182,0.86292188628175,0.223655521914272,-1.20262014588916,0.974125435105901,0.786588678089801
"Normal",0.134736681644959,0.857466817511141,-0.390261080333334,0.187362838544151,-0.725483300798889,0.064991614067281,-0.433531073376113,0.0774448537674153,1.27207475420614,-0.557238831783268,-0.583194310057429,2.94261284085382,-0.143881636631006,-0.199420329640876,-0.805676698802835,0.155275350675408,-0.114332227625733,0.71700666637596,1.01435749133562,-0.254162278699426,0.904836901709028,-0.0892794734585836,-0.508593221204507,-0.137585374420467,-0.450995849512769
"Normal",-0.79295943633147,0.493306486462786,1.06350035583215,0.13896049669685,-0.739805543832268,0.14210335459753,0.0960604488418349,-1.22962383200978,0.456384983188449,-0.871563205520601,-0.739414051283527,2.81594053635752,-0.318760243447259,0.55112932991016,-0.867357449577556,-0.264571740684305,-0.220537769900067,1.07607787132269,0.666918578862842,-0.0546865847200236,1.39315585926664,0.912388976866901,-0.384023887762991,0.0402698650596907,-1.46249503843142
"Normal",-0.125541722844127,-0.0903581809880052,-1.2968095585354,0.312331731846105,-0.421807193698148,0.239657180589889,-0.83196464839687,-0.902184403767362,-0.583429158286032,-0.667056764316824,-1.22788097765408,0.630921779459356,-1.34648726686408,1.41702466705881,-0.268416283753249,0.734870489333721,0.260867964729068,0.213892569798857,-1.14217752699281,0.504883424044934,2.1400906087187,-1.18503090096585,-0.451088359272588,0.647388348198914,-2.28807871298511
"Normal",0.761817115121434,-1.30158223946622,-0.173785144801136,0.270672280034571,-0.16564222516368,0.186635728070013,-1.32539939104684,2.45334727301454,-1.06250902736765,-0.0652067086617938,1.75731432480422,1.05990954008073,-0.712673505609807,-1.47221906946692,0.440803615344509,0.08932913060459,0.96898331290436,-0.102920697468244,-0.979923457775411,-0.529685766047214,2.57215993751541,-0.612061933634637,0.634771588475962,-0.573626802169097,-1.6015859796385
"Normal",1.38351940595162,-0.647595123851721,0.059749980779217,0.237518386937299,-0.0773231359140667,0.210911491401382,-1.56070714239807,2.16383469465827,-0.730062183689054,0.0704061790765743,1.50020940278171,0.921470001877768,-0.546863470203006,-1.4875203938006,0.370872715463317,0.174739218495399,1.10079514770085,-0.174474169129501,-0.616878588889412,-0.924194227058828,2.38143763620715,0.414818135209063,1.83514328841462,0.178822988508066,-1.04394181739435
"Normal",0.801803662743506,-0.364372378121667,1.61767110349297,0.247387364556893,-0.114278424137469,0.48896327518721,-1.39819029985385,2.07765497669858,-0.590956707947788,-0.90764668086218,1.48747575787934,0.988335249962675,-0.157764334716025,-1.37833715316559,0.520559052536655,-1.47521178666037,1.18698971723795,-1.60004313376102,-0.700194441260488,-0.811876440718538,0.827173459639396,1.4511509730705,0.117362255375142,-0.0598268892935048,-0.733143835536894
"Normal",1.11262672663898,1.44445982666865,-0.188406547152173,0.0304762259317003,-0.0322254915209575,0.255449766742815,0.306363316691877,1.10561192789619,-0.410115521010413,-0.217292245100803,2.45119042904256,-0.658918695473676,-1.36861358366719,-1.32025661859386,1.09793729116932,-0.851664293699705,1.575408138897,0.58516897319185,-0.343669709082692,0.0513136995404565,-1.38895797573452,0.741215793847716,1.20194659026436,-0.641289191851356,-0.318783379943839
"Normal",0.508373845345681,0.233600801215233,-1.50863563985074,0.0511251331389929,-0.205043813195631,0.0581532767032962,0.961958065949678,-0.354389138249985,-0.182872253708192,0.239142101390889,2.05288728855963,-0.865448469973597,-0.738658911009795,0.0711641361902148,0.605357730372972,0.1172992127332,1.90519825668022,-0.568470579573626,0.157279401661399,-0.110592695790311,-0.199070842828649,-0.825027457234955,1.4612745613757,0.220176829322825,-0.229821193723044
"Normal",-0.175715731858254,0.445686782448558,0.128341189621437,0.0342693727599308,0.182345309183513,-0.162714371584114,2.46408534352854,-0.0214051985234423,-0.169085663287148,-1.06295926969812,-0.0753032742112967,-0.368579797127692,-0.849906976144684,0.0949022586844302,-1.56660679668458,0.025007591470939,0.956554446549146,0.729179839488995,-0.295729536495107,-0.6596932415038,1.43923677732964,0.556745398078871,1.57104018529376,0.0892487153480725,-1.34271352335598
"Normal",-0.819117117209129,0.502574096303355,1.48966512944714,0.00392436624201878,0.523502597702336,-0.498971875669068,-0.582657026179776,0.467711082928217,0.236512708234305,-0.911312416809636,-1.38481639056189,-0.76630178000647,-0.614773862808658,-1.74499569531764,0.321675745638029,0.0480874279693486,2.2046899888863,-0.127897853738631,-0.676986663607101,-0.173098087429574,0.525540347348538,1.17087567195091,-0.309707057428206,-0.582696890155982,0.406542618047566
"Normal",-0.109993080453597,-0.632171333217822,-0.953360135364549,0.159093069863773,0.37582679647541,-0.325777630280918,-0.948842378476691,-0.88728186869684,-0.319362068359519,-0.51169889634612,-0.452164410262838,-0.53160331930762,0.614858090199106,-0.0157941363561018,-0.00742697274022371,-1.21093012266935,0.413314120356051,-0.159436427314407,-0.954358638978241,0.471275263988876,1.87647061326997,-0.688175857412168,1.30284815947629,0.877237441306467,0.453222983201393
"Normal",0.117100558045574,-1.59949233273572,0.112206033112723,0.216689918356013,0.458949440350695,-0.323457845507397,-1.25690944030481,-1.04699998180381,-0.300780393795932,-0.830509985285655,-0.558682854774489,-0.408963297723731,0.335694476436379,-0.426289217199923,-0.025852184152403,-1.39362877914436,0.738762840738845,0.0156451644861509,-0.381569156351378,0.204545230688987,2.00560105155049,-0.387037517334704,-1.57056332263084,1.60949810066463,0.500438976627365
"Normal",0.291630778353067,-0.394596255002699,0.527887881333701,0.0209949614599249,0.164430891642304,0.326172080025369,-1.34684072274699,-0.565473852088898,-0.577106005277847,-0.272454838473033,0.000153392475967056,-0.962815794008262,0.850826097620662,-0.386873031882855,-1.53257969186386,-1.13656837254923,-0.990451830856822,-0.407679326381484,-0.0205653656791515,-0.835591707886873,-1.19386026127566,0.589347586009233,1.25361499609921,-0.0313485456122502,0.414769424327707
"Normal",0.530613090503058,0.268599704391016,0.112257123675294,0.0167946564891776,-0.151218100038924,0.242055594121856,-0.684368272609293,-0.60215253469175,0.611046090563811,0.197449213731929,0.0177956688899232,-1.07265801433812,0.634803260618024,-0.428039328745452,-0.571015139014828,-0.502535012315908,-1.01643446264257,0.162284352281255,-0.0220901187015179,0.399651926526847,-0.972502154650559,0.281909598950989,-1.81636002996392,1.08721958531507,0.194851600121313
"Normal",0.551861203095056,0.615148811123688,-0.676599366910685,0.0499818150823517,0.0146316912638807,0.141878798764355,-0.57589742167922,-0.891955600185103,1.23533060381939,-0.362173333141854,-0.0276033642346519,-0.617993374218783,1.23585081776435,-0.675686153825931,-0.149694933077395,-0.467908513679145,-1.20974633758333,0.703777618267102,0.218464887311084,-0.316015351319367,-0.628145789444945,-0.280440009509781,0.0204318382732407,-0.224421276988199,-0.273137731932905
"Normal",0.140488889533756,0.945143448314724,-1.77094747114683,0.00357988890845745,0.0912285387731306,0.0841147098912689,-0.224718800826796,-1.18856002850193,0.947008108574767,-0.039482969394054,-0.287725020681349,-0.661676161704345,0.811934833807023,-0.305789897268009,0.0190591472074924,-0.906419484111563,-0.674063294028324,0.58943523464615,-0.282434560694585,-0.451215714001104,-0.492624860496192,-1.64905662802081,-1.78262897147025,-0.724136306841889,-0.058832471453317
"Normal",0.221141980643296,0.651321421148658,-0.668878678865911,-0.0902625733885003,0.24215535284616,0.088635572977353,0.0423033031716011,-0.477686546131777,1.51512020519338,-0.0142278501294215,0.642022999715114,-0.920573459138974,0.787051454883158,-0.943932655324304,-0.597419803653605,-0.916507583006133,-0.045451767373542,0.623063459946582,-1.07922078919806,-0.0813696830106706,-0.486343168350235,0.227840796631197,0.565083044241693,1.59021830154034,0.0775031776096818
"Normal",-1.03136459494787,0.460239183545387,-0.0850581960876749,-0.183616018595013,0.00371391168589696,0.0494820401543903,0.937398550682973,-0.803439589067692,3.85814012185802,-1.0777649274042,-0.203967348898002,0.116993025464192,-0.698247552187201,-1.80106693788581,1.15987858088444,1.016429666009,-0.138617382935885,0.767451109388077,-0.522014060249068,-0.902286664285651,-0.0041969280605599,0.0771542782055095,-0.857751812803265,1.23453325002457,0.531563091612613
"Normal",-0.51420451282201,-0.443613712524903,0.907570136778682,-0.0534179013977012,-0.0786411618896262,0.00305010551650035,1.26024401650521,-0.795461936480003,4.56706811747444,0.929311433549915,-1.2543281993724,-0.407992585530495,-0.310556782664982,-0.619322128347781,0.723995774370295,1.63749745529626,-1.38650844481307,0.676653303134122,0.200292016628514,-0.687284169510442,-0.598844779272453,0.806271024935523,1.10012863796141,0.369613829456543,-0.284486901813765
"Normal",-0.451341181347781,-0.538423199496512,-1.0800368694398,0.0452404621524585,-0.00327186720412966,-0.139963449616337,0.911787869205635,-0.828730331444298,4.85076991219811,1.72823507325408,-0.461758891389829,-0.743119462076602,0.203348871492324,-0.587847393663319,1.00978458604907,0.581707276382948,-0.404736474673721,0.771945106858144,1.28149651095366,-0.955890013912752,-0.730603298069844,-1.25071655579868,0.691945603914268,-0.341325298733122,-0.453773896322041
"Normal",-0.432127839597289,-0.344634416634123,-0.729261451458526,0.0398748190659753,0.130041420637094,0.0157163937287022,0.74858325301789,-0.781875467071376,4.34895787881118,2.59791702024341,-0.432841310837296,-0.117554316530005,0.616067232607111,-0.528516729569244,0.621419147806872,0.1638874002788,-0.439617485272302,-0.395017481955915,1.23424734557026,-1.53434770412966,-1.21218494055145,-0.874399001135312,-0.0258786365470178,0.0443379517318335,0.0191346676136915
"Normal",-0.959125785529066,-0.931922157662798,1.04556775146681,0.0654739419349304,0.133914204779483,0.107694126103389,0.850468922433924,-0.731868178350491,2.69836996418139,1.86574005211409,-0.374839493762227,1.32328265320495,0.894761255295673,-0.397565585976974,2.12926399389341,-0.686324437720588,-0.656097993466616,-0.607728431614618,1.26127952299685,-1.05058711542771,-0.93531768818157,-0.151926636749388,-0.452433918884384,-1.60903922444829,0.506491916715046
"Normal",-1.25208541294872,-0.643968434630133,0.274165960798104,0.0586941567980677,0.405539472237969,0.091194022613664,-1.06416763186195,-1.21816526345777,0.413208619263148,2.7097589411365,0.198639778590836,1.55952166500743,-0.0678108585496059,-0.166463122938445,0.455863499085859,-1.13100987689102,-0.357694045894791,-1.20708206016676,1.26228891928609,0.418124809243252,-0.989739456236347,0.347138734768309,1.73362425490704,1.24682502632782,0.377505993089654
"Normal",-0.525992455721489,-0.101284091847618,0.10593054072971,0.0836955571873331,0.233631061908047,0.174082122487513,-0.522434124635614,-0.999843394952704,-0.233881482113058,2.24671708207728,0.06010336407965,1.41103244555521,0.0627585961139643,0.10876046899987,-0.147819201322962,-0.530931213856966,-0.135595862638514,-1.38886115429039,1.0440555102969,-0.312709760408808,-1.3139239847009,0.33835884988878,1.03556211759563,0.843429901947776,-0.515906541739388
"Normal",0.60105595554008,0.545638425358982,0.228034458134647,0.284382220602674,0.188125982952562,0.156114552265203,-0.966637466910524,0.300275716447541,-1.08000440379183,0.183247999617049,0.807608715580103,0.563340115725868,0.397673716164096,0.36157084918206,0.62717135898724,0.0949244765276545,0.50380908841898,-0.542569619603833,1.2966172577479,-0.00834567175677972,-0.585033984216151,0.64953471060412,0.231196760048046,0.192017305013232,-0.354910733475205
